device_name,device_eui,recorded_at_utc,f_cnt,payload_version,status_flags,i2c_missing,timeout,temp_fault,id_fault,ch1_open,ch2_open,ch3_open,data_invalid,calibration_status,temp_c,array_id,swt_1,swt_2,swt_3,bat_v,payload_b64
Chameleon 1,A84041A75D5E7CFB,2026-06-20 16:20:21.983,14,1,0,f,f,f,f,f,f,f,f,calibrated,27.62,28DE7EC80B0000E2,4.01,3.71,1.02,3.6,AEwB8QABCCQBAArKAAADCAAAAuMAAAJfAAACyAAAAqYAAAItKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 16:25:21.961,15,1,0,f,f,f,f,f,f,f,f,calibrated,27.68,28DE7EC80B0000E2,4.01,3.71,1.02,3.6,AE0B8AABCCQBAArQAAADCAAAAuMAAAJfAAACyAAAAqYAAAItKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 16:30:21.942,16,1,0,f,f,f,f,f,f,f,f,calibrated,27.81,28DE7EC80B0000E2,4.01,3.54,1.02,3.6,AE0B8AABCCQBAArdAAADCAAAAtcAAAJfAAACyAAAApsAAAItKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 16:35:21.926,17,1,0,f,f,f,f,f,f,f,f,calibrated,27.87,28DE7EC80B0000E2,4.01,3.71,1.02,3.6,AE0B8AACCCQBAArjAAADCAAAAuMAAAJfAAACyAAAAqYAAAItKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 16:40:21.911,18,1,0,f,f,f,f,f,f,f,f,calibrated,28,28DE7EC80B0000E2,4.33,3.87,1.18,3.6,AEwB8gACCCQBAArwAAADIQAAAu8AAAJpAAAC0wAAAqYAAAItKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 16:45:21.883,19,1,0,f,f,f,f,f,f,f,f,calibrated,28.06,28DE7EC80B0000E2,4.33,3.71,1.18,3.6,AEwB8QABCCQBAAr2AAADIQAAAuMAAAJpAAAC0wAAApsAAAItKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 16:50:21.86,20,1,0,f,f,f,f,f,f,f,f,calibrated,28.12,28DE7EC80B0000E2,4.33,3.71,1.18,3.6,AE0B8AAACCQBAAr8AAADIQAAAuMAAAJpAAAC0wAAApsAAAItKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 16:55:22.103,21,1,0,f,f,f,f,f,f,f,f,calibrated,28.18,28DE7EC80B0000E2,4.47,3.71,1.18,3.6,AE0B8QADCCQBAAsCAAADLQAAAuMAAAJpAAAC3gAAApsAAAItKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 17:00:21.827,22,1,0,f,f,f,f,f,f,f,f,calibrated,28.25,28DE7EC80B0000E2,4.47,3.71,1.18,3.6,AE0B7gABCCQBAAsJAAADLQAAAuMAAAJpAAAC3gAAApsAAAItKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 17:05:21.809,23,1,0,f,f,f,f,f,f,f,f,calibrated,28.31,28DE7EC80B0000E2,4.33,3.71,1.18,3.6,AE0B8gABCCQBAAsPAAADIQAAAuMAAAJpAAAC0wAAApsAAAItKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 17:10:21.816,24,1,0,f,f,f,f,f,f,f,f,calibrated,28.43,28DE7EC80B0000E2,4.33,3.71,1.18,3.6,AE4B8gABCCQBAAsbAAADIQAAAuMAAAJpAAAC0wAAApsAAAItKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 17:15:21.765,25,1,0,f,f,f,f,f,f,f,f,calibrated,28.43,28DE7EC80B0000E2,4.33,3.71,1.18,3.6,AE4B8gABCCQBAAsbAAADIQAAAuMAAAJpAAAC0wAAApsAAAItKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 17:20:21.778,26,1,0,f,f,f,f,f,f,f,f,calibrated,28.5,28DE7EC80B0000E2,4.33,3.71,1.18,3.6,AE0B8gAACCQBAAsiAAADIQAAAuMAAAJpAAAC0wAAApsAAAItKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 17:25:21.733,27,1,0,f,f,f,f,f,f,f,f,calibrated,28.56,28DE7EC80B0000E2,4.33,3.71,1.18,3.6,AE0B8QABCCQBAAsoAAADIQAAAuMAAAJpAAAC0wAAApsAAAItKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 17:30:21.709,28,1,0,f,f,f,f,f,f,f,f,calibrated,28.62,28DE7EC80B0000E2,4.33,3.53,1.18,3.6,AEwB8wABCCQBAAsuAAADIQAAAtYAAAJpAAAC0wAAApAAAAItKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 17:35:21.947,29,1,0,f,f,f,f,f,f,f,f,calibrated,28.68,28DE7EC80B0000E2,4.47,3.53,1.18,3.6,AE0B8wACCCQBAAs0AAADLQAAAtYAAAJpAAAC3gAAApAAAAItKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 17:40:22.112,30,1,0,f,f,f,f,f,f,f,f,calibrated,28.68,28DE7EC80B0000E2,4.33,3.53,1.18,3.6,AE0B8wABCCQBAAs0AAADIQAAAtYAAAJpAAAC0wAAApAAAAItKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 17:45:21.654,31,1,0,f,f,f,f,f,f,f,f,calibrated,28.75,28DE7EC80B0000E2,4.33,3.53,0.97,3.6,AE0B8gABCCQBAAs7AAADIQAAAtYAAAJcAAAC0wAAApAAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 17:50:21.636,32,1,0,f,f,f,f,f,f,f,f,calibrated,28.81,28DE7EC80B0000E2,4.33,3.53,0.97,3.6,AE0B9AABCCQBAAtBAAADIQAAAtYAAAJcAAAC0wAAApAAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 17:55:21.618,33,1,0,f,f,f,f,f,f,f,f,calibrated,28.81,28DE7EC80B0000E2,4.33,3.53,0.97,3.6,AE4B8AABCCQBAAtBAAADIQAAAtYAAAJcAAAC0wAAApAAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 18:00:21.593,34,1,0,f,f,f,f,f,f,f,f,calibrated,28.81,28DE7EC80B0000E2,4.47,3.53,0.97,3.6,AE4B8wABCCQBAAtBAAADLQAAAtYAAAJcAAAC3gAAApAAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 18:05:21.575,35,1,0,f,f,f,f,f,f,f,f,calibrated,28.87,28DE7EC80B0000E2,4.33,3.53,0.97,3.6,AE4B8wAACCQBAAtHAAADIQAAAtYAAAJcAAAC0wAAApAAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 18:10:21.559,36,1,0,f,f,f,f,f,f,f,f,calibrated,28.87,28DE7EC80B0000E2,4.33,3.53,0.97,3.6,AE0B8QABCCQBAAtHAAADIQAAAtYAAAJcAAAC0wAAApAAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 18:15:21.532,37,1,0,f,f,f,f,f,f,f,f,calibrated,28.93,28DE7EC80B0000E2,4.33,3.53,0.97,3.6,AE4B8wACCCQBAAtNAAADIQAAAtYAAAJcAAAC0wAAApAAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 18:20:21.821,38,1,0,f,f,f,f,f,f,f,f,calibrated,28.93,28DE7EC80B0000E2,4.33,3.53,0.97,3.6,AE4B8gABCCQBAAtNAAADIQAAAtYAAAJcAAAC0wAAApAAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 18:25:21.488,39,1,0,f,f,f,f,f,f,f,f,calibrated,28.93,28DE7EC80B0000E2,4.33,3.53,0.97,3.6,AE0B8wABCCQBAAtNAAADIQAAAtYAAAJcAAAC0wAAApAAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 18:30:21.48,40,1,0,f,f,f,f,f,f,f,f,calibrated,29,28DE7EC80B0000E2,4.49,3.69,1.13,3.6,AE4B8gABCCQBAAtUAAADLgAAAuIAAAJmAAAC0wAAApAAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 18:35:21.482,41,1,0,f,f,f,f,f,f,f,f,calibrated,29,28DE7EC80B0000E2,4.49,3.69,1.13,3.6,AE4B8wACCCQBAAtUAAADLgAAAuIAAAJmAAAC0wAAApAAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 18:40:21.437,42,1,0,f,f,f,f,f,f,f,f,calibrated,29,28DE7EC80B0000E2,4.49,3.69,1.13,3.6,AE0B8AABCCQBAAtUAAADLgAAAuIAAAJmAAAC0wAAApAAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 18:45:21.414,43,1,0,f,f,f,f,f,f,f,f,calibrated,29,28DE7EC80B0000E2,4.49,3.53,1.13,3.6,AE4B8QACCCQBAAtUAAADLgAAAtYAAAJmAAAC0wAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 18:50:21.396,44,1,0,f,f,f,f,f,f,f,f,calibrated,29,28DE7EC80B0000E2,4.63,3.69,1.13,3.6,AE0B8wAACCQBAAtUAAADOgAAAuIAAAJmAAAC3gAAApAAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 18:55:21.374,45,1,0,f,f,f,f,f,f,f,f,calibrated,29.06,28DE7EC80B0000E2,4.63,3.53,1.13,3.6,AE0B8gAACCQBAAtaAAADOgAAAtYAAAJmAAAC3gAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 19:00:21.602,46,1,0,f,f,f,f,f,f,f,f,calibrated,29.06,28DE7EC80B0000E2,4.49,3.69,1.13,3.6,AE0B8gAACCQBAAtaAAADLgAAAuIAAAJmAAAC0wAAApAAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 19:05:22.157,47,1,0,f,f,f,f,f,f,f,f,calibrated,29.06,28DE7EC80B0000E2,4.49,3.53,1.13,3.6,AE0B8wAACCQBAAtaAAADLgAAAtYAAAJmAAAC0wAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 19:10:21.343,48,1,0,f,f,f,f,f,f,f,f,calibrated,29.06,28DE7EC80B0000E2,4.49,3.53,1.13,3.6,AE4B8gABCCQBAAtaAAADLgAAAtYAAAJmAAAC0wAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 19:15:21.29,49,1,0,f,f,f,f,f,f,f,f,calibrated,29.06,28DE7EC80B0000E2,4.49,3.53,1.13,3.6,AE8B8gACCCQBAAtaAAADLgAAAtYAAAJmAAAC0wAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 19:20:21.278,50,1,0,f,f,f,f,f,f,f,f,calibrated,29.06,28DE7EC80B0000E2,4.49,3.53,1.13,3.6,AE0B8wABCCQBAAtaAAADLgAAAtYAAAJmAAAC0wAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 19:25:21.257,51,1,0,f,f,f,f,f,f,f,f,calibrated,29,28DE7EC80B0000E2,4.49,3.53,1.13,3.6,AE4B9AABCCQBAAtUAAADLgAAAtYAAAJmAAAC0wAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 19:30:21.24,52,1,0,f,f,f,f,f,f,f,f,calibrated,29,28DE7EC80B0000E2,4.49,3.53,1.13,3.6,AE0B8wACCCQBAAtUAAADLgAAAtYAAAJmAAAC0wAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 19:35:21.213,53,1,0,f,f,f,f,f,f,f,f,calibrated,29,28DE7EC80B0000E2,4.63,3.53,1.13,3.6,AE0B9AABCCQBAAtUAAADOgAAAtYAAAJmAAAC3gAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 19:40:21.192,54,1,0,f,f,f,f,f,f,f,f,calibrated,29,28DE7EC80B0000E2,4.63,3.53,1.13,3.6,AE4B9QABCCQBAAtUAAADOgAAAtYAAAJmAAAC3gAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 19:45:21.199,55,1,0,f,f,f,f,f,f,f,f,calibrated,29,28DE7EC80B0000E2,4.49,3.53,1.13,3.6,AE4B8gABCCQBAAtUAAADLgAAAtYAAAJmAAAC0wAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 19:50:21.155,56,1,0,f,f,f,f,f,f,f,f,calibrated,29,28DE7EC80B0000E2,4.63,3.53,1.13,3.6,AE4B9AABCCQBAAtUAAADOgAAAtYAAAJmAAAC3gAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 19:55:21.13,57,1,0,f,f,f,f,f,f,f,f,calibrated,28.93,28DE7EC80B0000E2,4.33,3.36,0.97,3.6,AE4B9QABCCQBAAtNAAADIQAAAsoAAAJcAAAC0wAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 20:00:21.14,58,1,0,f,f,f,f,f,f,f,f,calibrated,28.93,28DE7EC80B0000E2,4.33,3.36,0.97,3.6,AE4B8wABCCQBAAtNAAADIQAAAsoAAAJcAAAC0wAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 20:05:21.098,59,1,0,f,f,f,f,f,f,f,f,calibrated,28.93,28DE7EC80B0000E2,4.47,3.36,0.78,3.6,AE4B9AACCCQBAAtNAAADLQAAAsoAAAJQAAAC3gAAAoUAAAIXKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 20:10:21.073,60,1,0,f,f,f,f,f,f,f,f,calibrated,28.93,28DE7EC80B0000E2,4.47,3.36,0.97,3.6,AE8B8wABCCQBAAtNAAADLQAAAsoAAAJcAAAC3gAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 20:15:21.057,61,1,0,f,f,f,f,f,f,f,f,calibrated,28.87,28DE7EC80B0000E2,4.33,3.36,0.78,3.6,AE4B9QABCCQBAAtHAAADIQAAAsoAAAJQAAAC0wAAAoUAAAIXKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 20:20:21.031,62,1,0,f,f,f,f,f,f,f,f,calibrated,28.87,28DE7EC80B0000E2,4.33,3.36,0.78,3.6,AE4B9QAACCQBAAtHAAADIQAAAsoAAAJQAAAC0wAAAoUAAAIXKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 20:25:21.024,63,1,0,f,f,f,f,f,f,f,f,calibrated,28.87,28DE7EC80B0000E2,4.47,3.36,0.97,3.6,AE4B9QAACCQBAAtHAAADLQAAAsoAAAJcAAAC3gAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 20:30:21.228,64,1,0,f,f,f,f,f,f,f,f,calibrated,28.81,28DE7EC80B0000E2,4.47,3.36,0.78,3.6,AE4B9AABCCQBAAtBAAADLQAAAsoAAAJQAAAC3gAAAoUAAAIXKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 20:35:20.981,65,1,0,f,f,f,f,f,f,f,f,calibrated,28.75,28DE7EC80B0000E2,4.33,3.36,0.78,3.6,AE8B9AAACCQBAAs7AAADIQAAAsoAAAJQAAAC0wAAAoUAAAIXKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 20:40:21.007,66,1,0,f,f,f,f,f,f,f,f,calibrated,28.75,28DE7EC80B0000E2,4.47,3.36,0.78,3.6,AE4B9gAACCQBAAs7AAADLQAAAsoAAAJQAAAC3gAAAoUAAAIXKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 20:45:20.938,67,1,0,f,f,f,f,f,f,f,f,calibrated,28.75,28DE7EC80B0000E2,4.47,3.36,0.78,3.6,AE8B9QAACCQBAAs7AAADLQAAAsoAAAJQAAAC3gAAAoUAAAIXKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 20:50:20.926,68,1,0,f,f,f,f,f,f,f,f,calibrated,28.75,28DE7EC80B0000E2,4.47,3.36,0.97,3.6,AE4B9AABCCQBAAs7AAADLQAAAsoAAAJcAAAC3gAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 20:55:20.908,69,1,0,f,f,f,f,f,f,f,f,calibrated,28.68,28DE7EC80B0000E2,4.47,3.36,0.97,3.6,AE8B8gABCCQBAAs0AAADLQAAAsoAAAJcAAAC3gAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 21:00:20.892,70,1,0,f,f,f,f,f,f,f,f,calibrated,28.62,28DE7EC80B0000E2,4.47,3.36,0.97,3.6,AE4B8wACCCQBAAsuAAADLQAAAsoAAAJcAAAC3gAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 21:05:20.857,71,1,0,f,f,f,f,f,f,f,f,calibrated,28.62,28DE7EC80B0000E2,4.47,3.36,0.97,3.6,AE8B9QAACCQBAAsuAAADLQAAAsoAAAJcAAAC3gAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 21:10:20.845,72,1,0,f,f,f,f,f,f,f,f,calibrated,28.62,28DE7EC80B0000E2,4.47,3.36,0.78,3.6,AE8B9AAACCQBAAsuAAADLQAAAsoAAAJQAAAC3gAAAoUAAAIXKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 21:15:20.82,73,1,0,f,f,f,f,f,f,f,f,calibrated,28.56,28DE7EC80B0000E2,4.47,3.36,0.78,3.6,AE8B8wADCCQBAAsoAAADLQAAAsoAAAJQAAAC3gAAAoUAAAIXKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 21:20:20.802,74,1,0,f,f,f,f,f,f,f,f,calibrated,28.5,28DE7EC80B0000E2,4.47,3.36,0.97,3.6,AE4B9AAACCQBAAsiAAADLQAAAsoAAAJcAAAC3gAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 21:25:20.777,75,1,0,f,f,f,f,f,f,f,f,calibrated,28.5,28DE7EC80B0000E2,4.47,3.36,0.78,3.6,AE4B8wACCCQBAAsiAAADLQAAAsoAAAJQAAAC3gAAAoUAAAIXKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 21:30:20.761,76,1,0,f,f,f,f,f,f,f,f,calibrated,28.43,28DE7EC80B0000E2,4.47,3.36,0.78,3.6,AE8B8wABCCQBAAsbAAADLQAAAsoAAAJQAAAC3gAAAoUAAAIXKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 21:35:20.744,77,1,0,f,f,f,f,f,f,f,f,calibrated,28.43,28DE7EC80B0000E2,4.47,3.36,0.97,3.6,AE8B9gACCCQBAAsbAAADLQAAAsoAAAJcAAAC3gAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 21:40:20.731,78,1,0,f,f,f,f,f,f,f,f,calibrated,28.37,28DE7EC80B0000E2,4.47,3.36,0.78,3.6,AE8B9QACCCQBAAsVAAADLQAAAsoAAAJQAAAC3gAAAoUAAAIXKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 21:45:20.754,79,1,0,f,f,f,f,f,f,f,f,calibrated,28.31,28DE7EC80B0000E2,4.47,3.36,0.78,3.6,AE4B9QABCCQBAAsPAAADLQAAAsoAAAJQAAAC3gAAAoUAAAIXKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 21:50:20.683,80,1,0,f,f,f,f,f,f,f,f,calibrated,28.31,28DE7EC80B0000E2,4.47,3.36,0.78,3.6,AE8B9gABCCQBAAsPAAADLQAAAsoAAAJQAAAC3gAAAoUAAAIXKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 21:55:20.906,81,1,0,f,f,f,f,f,f,f,f,calibrated,28.25,28DE7EC80B0000E2,4.47,3.36,0.97,3.6,AE4B9AABCCQBAAsJAAADLQAAAsoAAAJcAAAC3gAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 22:00:20.641,82,1,0,f,f,f,f,f,f,f,f,calibrated,28.25,28DE7EC80B0000E2,4.47,3.36,0.78,3.6,AE8B8wAACCQBAAsJAAADLQAAAsoAAAJQAAAC3gAAAoUAAAIXKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 22:05:20.621,83,1,0,f,f,f,f,f,f,f,f,calibrated,28.18,28DE7EC80B0000E2,4.47,3.36,0.97,3.6,AE4B8wAACCQBAAsCAAADLQAAAsoAAAJcAAAC3gAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 22:10:20.605,84,1,0,f,f,f,f,f,f,f,f,calibrated,28.12,28DE7EC80B0000E2,4.47,3.36,0.78,3.6,AE8B8wAACCQBAAr8AAADLQAAAsoAAAJQAAAC3gAAAoUAAAIXKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 22:15:20.586,85,1,0,f,f,f,f,f,f,f,f,calibrated,28.06,28DE7EC80B0000E2,4.47,3.36,0.97,3.6,AE4B8gAACCQBAAr2AAADLQAAAsoAAAJcAAAC3gAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 22:20:20.561,86,1,0,f,f,f,f,f,f,f,f,calibrated,28.06,28DE7EC80B0000E2,4.47,3.36,0.78,3.6,AE4B9QAACCQBAAr2AAADLQAAAsoAAAJQAAAC3gAAAoUAAAIXKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 22:25:20.539,87,1,0,f,f,f,f,f,f,f,f,calibrated,28,28DE7EC80B0000E2,4.47,3.36,0.97,3.6,AE8B9QAACCQBAArwAAADLQAAAsoAAAJcAAAC3gAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 22:30:20.524,88,1,0,f,f,f,f,f,f,f,f,calibrated,28,28DE7EC80B0000E2,4.62,3.36,0.97,3.6,AE8B9QABCCQBAArwAAADOQAAAsoAAAJcAAAC6QAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 22:35:20.734,89,1,0,f,f,f,f,f,f,f,f,calibrated,27.93,28DE7EC80B0000E2,4.31,3.2,0.83,3.6,AE4B9AAACCQBAArpAAADIAAAAr8AAAJTAAAC3gAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 22:40:20.481,90,1,0,f,f,f,f,f,f,f,f,calibrated,27.87,28DE7EC80B0000E2,4.46,3.2,0.83,3.6,AE0B9AAACCQBAArjAAADLAAAAr8AAAJTAAAC6QAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 22:45:20.46,91,1,0,f,f,f,f,f,f,f,f,calibrated,27.81,28DE7EC80B0000E2,4.31,3.2,0.83,3.6,AE4B9gABCCQBAArdAAADIAAAAr8AAAJTAAAC3gAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 22:50:20.444,92,1,0,f,f,f,f,f,f,f,f,calibrated,27.81,28DE7EC80B0000E2,4.46,3.2,0.83,3.6,AE8B9AACCCQBAArdAAADLAAAAr8AAAJTAAAC6QAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 22:55:20.42,93,1,0,f,f,f,f,f,f,f,f,calibrated,27.75,28DE7EC80B0000E2,4.46,3.2,0.63,3.6,AE4B9QABCCQBAArXAAADLAAAAr8AAAJHAAAC6QAAAoUAAAIXKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 23:00:20.405,94,1,0,f,f,f,f,f,f,f,f,calibrated,27.68,28DE7EC80B0000E2,4.46,3.2,0.63,3.6,AE8B9QABCCQBAArQAAADLAAAAr8AAAJHAAAC6QAAAoUAAAIXKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 23:05:20.389,95,1,0,f,f,f,f,f,f,f,f,calibrated,27.68,28DE7EC80B0000E2,4.46,3.2,0.83,3.6,AE8B9QAACCQBAArQAAADLAAAAr8AAAJTAAAC6QAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 23:10:20.363,96,1,0,f,f,f,f,f,f,f,f,calibrated,27.62,28DE7EC80B0000E2,4.46,3.2,0.83,3.6,AE4B9gABCCQBAArKAAADLAAAAr8AAAJTAAAC6QAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 23:15:20.347,97,1,0,f,f,f,f,f,f,f,f,calibrated,27.56,28DE7EC80B0000E2,4.46,3.2,0.83,3.6,AE0B9AABCCQBAArEAAADLAAAAr8AAAJTAAAC6QAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 23:20:20.593,98,1,0,f,f,f,f,f,f,f,f,calibrated,27.56,28DE7EC80B0000E2,4.46,3.2,0.83,3.6,AFAB9AABCCQBAArEAAADLAAAAr8AAAJTAAAC6QAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 23:25:20.595,99,1,0,f,f,f,f,f,f,f,f,calibrated,27.5,28DE7EC80B0000E2,4.46,3.2,0.83,3.6,AE0B9AACCCQBAAq+AAADLAAAAr8AAAJTAAAC6QAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 23:30:20.287,100,1,0,f,f,f,f,f,f,f,f,calibrated,27.43,28DE7EC80B0000E2,4.46,3.2,0.83,3.6,AEwB9AAACCQBAAq3AAADLAAAAr8AAAJTAAAC6QAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 23:35:20.261,101,1,0,f,f,f,f,f,f,f,f,calibrated,27.37,28DE7EC80B0000E2,4.46,3.2,0.83,3.6,AE0B9gABCCQBAAqxAAADLAAAAr8AAAJTAAAC6QAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 23:40:20.244,102,1,0,f,f,f,f,f,f,f,f,calibrated,27.37,28DE7EC80B0000E2,4.46,3.2,0.83,3.6,AE0B9QABCCQBAAqxAAADLAAAAr8AAAJTAAAC6QAAAoUAAAIiKN5+yAsAAOI=
Chameleon 1,A84041A75D5E7CFB,2026-06-20 23:45:20.225,103,1,0,f,f,f,f,f,f,f,f,calibrated,27.31,28DE7EC80B0000E2,4.46,3.2,0.83,3.6,AE4B9QABCCQBAAqrAAADLAAAAr8AAAJTAAAC6QAAAoUAAAIiKN5+yAsAAOI=
